actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
7.037273957862988,-7.024450236731941,-12.0,1.8126840663027834,0.09516865112730213,0.09950274138807415,18.196698539130562,166.3937087226081,13.621939275357816,0.2640248512862263,2.3152735684369063,21.01465108516338,1.7334915066624548,54.552481174468994,2.0,97.71125352324452,0.0,2000,0.0,10.318090814943394
3.8991647861003877,-13.724749512672425,-12.0,1.3841205881834031,0.08690767349302769,0.1026320308074355,18.165130880355836,151.08986177444459,11.327504685401916,0.15217904157564044,2.4190555036067964,20.104030861854554,1.508638473391533,52.38514828681946,3.0,105.09500751784071,0.0,3000,0.0,10.144798775483526
0.9649312351550907,-21.36817877960205,-12.0,1.040746394753456,0.08018738901615143,0.1052941230610013,18.689244081497193,155.2971711730957,10.543387095451354,0.3017154016941786,2.5296546094417574,21.02293547439575,1.427074921488762,65.30349802970886,4.0,109.65881452104077,0.0,4000,0.0,11.265390110904624
-0.8097709080837667,-29.338469535827638,-12.0,0.8311891838312149,0.07419543296098709,0.10781712639331818,19.101608779907227,148.9169023399353,10.159036904335021,0.3627901655733585,2.571875881433487,20.0505531873703,1.3678380783796311,74.01623964309692,5.0,111.14712683594553,0.0,5000,0.0,6.0963032229324705
-2.10319189453125,-37.39482490921021,-12.0,0.6802484822273255,0.06871820006519556,0.11014814182370901,19.422827724456788,137.3523734436035,4.407812621355057,0.40338406048715114,2.6293527026176453,18.59260892009735,0.5968201998025179,80.36933541297913,6.0,122.06701254006475,0.0,6000,0.0,7.573018053048245
-2.8919433693885805,-45.05585946655273,-12.0,0.5785261730849743,0.06346059176698327,0.11106790658086538,19.63367851257324,125.16807157516479,4.238886706233025,0.6304888005852699,2.6937147824764254,17.17035754919052,0.5816933773458004,87.41672611236572,7.0,119.81548441480845,0.0,7000,0.0,3.5104126838217917
-3.7205095031261446,-52.59621627807617,-12.0,0.4853930818736553,0.05859967657923698,0.11227433487772942,19.62603037071228,120.15054283142089,4.374770824313163,0.7223830899298191,2.73646221780777,16.751325342655182,0.6102041230648756,90.73738288879395,8.0,116.5261034402065,0.0,8000,0.0,168.570094994265
-4.520549380779267,-59.92623651885987,-12.0,0.4046659508645534,0.05407218834757805,0.1124649044945836,19.48998083114624,114.5670891532898,4.553197256773711,0.8606158609390259,2.7656359918117523,16.255674291610717,0.6460521798469127,98.43292760848999,9.0,117.7950471304357,0.0,9000,0.0,4.4491944159149535
-5.551441336154938,-67.01755921554566,-12.0,0.3225695714354515,0.04995742547884584,0.11299541033059358,19.374445531845094,110.16703153991699,4.3168600012660026,1.017580948472023,2.7990506663322448,15.914211576461792,0.623702295165509,105.35050940513611,10.0,115.15865174075589,0.0,10000,0.0,8.859777995698751
6.984058805942535,-0.7858943544775248,-12.0,0.832075341463089,0.04384356527030468,-0.000737516027293168,0.0,0.0,0.0,0.026177555250935257,0.0,0.0,0.0,212.40945267677307,11.0,120.01731867459603,0.0,11000,0.0,11.476936790221481
6.626161418914795,-1.5556913919448851,-12.0,0.7275177063941956,0.03905268600210547,-0.0002932450917141978,0.0,0.0,0.0,0.008689154946710914,0.0,0.0,0.0,38.9491446018219,12.0,0.7807187743146642,200.0,12000,200.0,1.6819449367090606
6.399022077560425,-2.1737362467050554,-12.0,0.6521454771757126,0.03544237913936377,-0.002361918790702475,0.0,0.0,0.0,0.007695629059337079,0.0,0.0,0.0,38.617226362228394,13.0,12.26818134437417,200.0,13000,200.0,2.1465717665931203
6.270659369468689,-2.6966826043128966,-12.0,0.5903879464268684,0.032311786852777004,-0.0027948026289523115,0.0,0.0,0.0,0.006997183245141059,0.0,0.0,0.0,38.45078110694885,14.0,-59.86806997284293,200.0,14000,200.0,474.3234012847013
6.091250089168549,-3.16938533949852,-12.0,0.5338454721570015,0.029506258245557547,-0.00023929076042259113,0.0,0.0,0.0,0.008528054834809154,0.0,0.0,0.0,38.166823863983154,15.0,34.62076928216993,200.0,15000,200.0,2.811791744995991
5.811883104801178,-3.5504519913196564,-12.0,0.48042866909503934,0.026968086939305067,0.000688032228674274,0.0,0.0,0.0,0.008946209935471416,0.0,0.0,0.0,39.34325551986694,16.0,44.222588595963316,200.0,16000,200.0,4.007355861233896
5.439548568248749,-3.881178452730179,-12.0,0.43025840416550637,0.024667457887902856,0.0011728349463373889,0.0,0.0,0.0,0.011239004573319108,0.0,0.0,0.0,39.11289429664612,17.0,-28.490293931565247,200.0,17000,200.0,448.06168686045487
5.04884548997879,-4.228091527462006,-12.0,0.3849155834019184,0.02257350667566061,0.004786387420695973,0.0,0.0,0.0,0.01036884663719684,0.0,0.0,0.0,39.452181577682495,18.0,56.73333603295032,200.0,18000,200.0,14.893984194409102
4.6646277065277095,-4.544844937801361,-12.0,0.34438787001371385,0.020662114642560483,0.00853324380790582,0.0,0.0,0.0,0.009684840163681657,0.0,0.0,0.0,37.83250856399536,19.0,71.53779153627693,200.0,19000,200.0,9.724113666686728
4.206415670871735,-4.772184613227844,-12.0,0.3066533856093884,0.018916900912299753,0.010149865722167306,0.0,0.0,0.0,0.01074343566223979,0.0,0.0,0.0,39.662275314331055,20.0,72.75236511133699,200.0,20000,200.0,8.35104194989262
3.6422115218639375,-4.975251451969147,-12.0,0.2711337613761425,0.017329433418810367,0.012044784301309846,0.0,0.0,0.0,0.011132759588770568,0.0,0.0,0.0,66.26366710662842,21.0,18.109946957061766,200.0,21000,200.0,447.42872279740874
3.117756371498108,-5.2062976398468015,-12.0,0.24012723010778428,0.01588019866216928,0.01541657394345384,0.0,0.0,0.0,0.011077833562158048,0.0,0.0,0.0,40.28737020492554,22.0,76.45822581276298,200.0,22000,200.0,8.774588408219698
2.557400186061859,-5.4130309886932375,-12.0,0.21194077603518963,0.01455472220852971,0.01825532647501677,0.0,0.0,0.0,0.012459614879451693,0.0,0.0,0.0,39.67948865890503,23.0,86.72545389633888,200.0,23000,200.0,6.197519433831838
1.9406264605522157,-5.599996345996857,-12.0,0.18610784889757634,0.013344992361962795,0.020949428054038436,0.0,0.0,0.0,0.01163408937677741,0.0,0.0,0.0,38.27953386306763,24.0,75.20105118888387,200.0,24000,200.0,9.004460629704656
1.3068366918563843,-5.777107352256775,-12.0,0.16295745699107647,0.012242851855233312,0.023324713345617056,0.0,0.0,0.0,0.011606990699656308,0.0,0.0,0.0,38.0221688747406,25.0,90.04974270233652,200.0,25000,200.0,6.554702357920223
0.722940939327702,-5.927753096580505,-12.0,0.1429525719732046,0.011231748336926103,0.02554252398572862,0.0,0.0,0.0,0.012695035356562585,0.0,0.0,0.0,38.11089253425598,26.0,80.27836284182558,200.0,26000,200.0,11.157299104651777
0.07633420954551548,-6.078713088035584,-12.0,0.12453171937912702,0.010308071773499251,0.027665458915755153,0.0,0.0,0.0,0.01274009375553578,0.0,0.0,0.0,38.9427330493927,27.0,69.02674811745237,200.0,27000,200.0,67.29914333596099
-0.5317615531943738,-6.2285555562973025,-12.0,0.10856855057924986,0.009463287581689656,0.029803163927048446,0.0,0.0,0.0,0.012449265798553825,0.0,0.0,0.0,39.4119074344635,28.0,83.8158266886021,200.0,28000,200.0,10.551238442465113
