actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
5.796416064312269,-13.428468547291583,-12.0,1.6979177785707307,0.09525556238862248,-0.061302411823987484,19.250847636042415,91.81417787301767,13.430369752305406,3.529502428747393,5.20795692839064,23.577410531831575,3.6419357274984336,56.03184747695923,2.0,-61.090678061009385,0.0,2000,0.0,511.07838410640977
0.7031337043605744,-24.41509536743164,-12.0,1.1142484953999519,0.08746510513871908,-0.0642630073018372,19.723429567337035,113.1305471611023,12.640596333503723,1.0541523130238055,4.098372816085815,23.483048130989076,2.6275840570926667,66.53573846817017,3.0,-62.262251066509634,0.0,3000,0.0,12.37934893034498
-5.51347665143013,-37.41912706375122,-12.0,0.5341010566353798,0.08206786800920964,-0.06796443958580493,20.500852201461793,130.89352183532714,11.426242020606995,1.0675859538912773,3.679086420059204,23.51251305103302,2.0504387588500976,71.83431077003479,4.0,-76.54149942499771,0.0,4000,0.0,17.868139326032217
-7.7922558760643,-49.27540228271484,-12.0,0.32969476415216925,0.07833899857103825,-0.06847201235592365,20.572159074783325,122.39259632492066,9.553454157829284,1.0980173611044883,3.4420278244018556,20.4801514749527,1.5981753873825073,78.1776978969574,5.0,-73.55771175120026,0.0,5000,0.0,12.511711683238888
-8.156082911491394,-60.07994865417481,-12.0,0.2853541414886713,0.07420872057974338,-0.06918231154978276,20.60618462371826,118.42253131103516,4.712175433993339,1.3155146691799164,3.353910850048065,19.275116077423096,0.7666349247917533,83.48298978805542,6.0,-70.47593436484749,0.0,6000,0.0,13.110999947811193
-8.999577047348023,-70.44743641662598,-12.0,0.2098292790800333,0.06979282627254725,-0.07047161367535591,20.57760391998291,113.25525296783448,4.418028975665569,1.517624511897564,3.2986669335365297,18.15588080883026,0.7081572892665863,87.55716896057129,7.0,-74.40890912982286,0.0,7000,0.0,22.28176698494146
-9.292181425094604,-80.5351427154541,-12.0,0.17757858355343342,0.06554289755225182,-0.07096834242343902,20.59018177032471,116.21620120620727,4.287725292146206,1.9187696533203125,3.2709679272174834,18.462317382335662,0.68117102240026,94.44562435150146,8.0,-78.92705114347336,0.0,8000,0.0,7.467081743525551
-9.76595145225525,-90.68366485595703,-12.0,0.1368126476854086,0.06115840927883982,-0.07029621708393097,20.59222025489807,111.26331290817261,4.192790182709694,2.200783156275749,3.2612621779441833,17.621140749931335,0.6640473316013813,100.80204033851624,9.0,-70.66070005798247,0.0,9000,0.0,67.12725254399996
-10.40828179359436,-100.77859616088867,-12.0,0.09142431266885251,0.05725347914174199,-0.0699880450963974,20.64511022758484,113.46950415039062,4.082242716789246,2.5438154913187025,3.2741665539741516,17.995451613903047,0.6474220310486853,107.48115396499634,10.0,-64.02150869701472,0.0,10000,0.0,320.91460162631876
7.26725102519989,-0.6369863842427731,-12.0,0.9408664444684982,0.04888787116482854,-0.11082923535257577,0.0,0.0,0.0,0.03828631542716175,0.0,0.0,0.0,225.22907400131226,11.0,-67.7270640249626,0.0,11000,0.0,453.22144830130117
