actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_entropy,critic_entropy_max,critic_entropy_min,critic_loss,critic_norm_entropy,critic_norm_entropy_max,critic_norm_entropy_min,duration,episode,episode_reward,labeled_feedback,step,total_feedback,true_episode_reward
7.355193766238573,-6.568837225191049,-12.0,1.8421246713107533,0.0951638803020254,-0.014417603745258547,18.179600235458846,188.7772914134227,13.36563572487435,0.3919799619869845,2.0968967543707953,21.65630233061087,1.5413100903217976,27.573508501052856,2.0,-14.162715907754318,0.0,2000,0.0,9.766148411648068
5.501210686206818,-12.472545922279357,-12.0,1.5185989857912063,0.0866710524186492,-0.014823436707258225,18.19936603164673,182.2699296913147,11.754033975601196,0.13102653866633773,2.153542193889618,21.56483926010132,1.3908493177890777,34.820618867874146,3.0,-15.236196137342631,0.0,3000,0.0,3.0907374559722087
1.9211319581642747,-19.23942022895813,-12.0,1.112155862092972,0.07973103223741054,-0.015536882970482111,18.79448694229126,166.72673273086548,10.933596446037292,0.21596507193893194,2.258264464855194,20.02851167726517,1.313733466744423,40.32095956802368,4.0,-15.281035174106364,0.0,4000,0.0,10.181290564232516
-1.2553530736900866,-26.76496333694458,-12.0,0.7970754507184029,0.07409777737408876,-0.01448578077275306,19.33045224761963,144.26091679000854,9.443032623291016,0.27551081754267215,2.3817990698814393,17.76931201505661,1.163523721933365,46.300870418548584,5.0,-15.266168248883332,0.0,5000,0.0,9.474619779223442
-2.124541411161423,-34.11927333068848,-12.0,0.680132192671299,0.06887853021919728,-0.013452707638964057,19.43745915412903,145.5739978904724,4.470302470266819,0.5837535768002272,2.454497356891632,18.380441502571106,0.5646477983817458,51.66937828063965,6.0,-8.878430586024479,0.0,6000,0.0,4.1417122912267335
-2.381157770514488,-41.117749935150144,-12.0,0.61146542096138,0.06354616928845644,-0.013256417957134545,19.381362522125244,135.00829954528808,4.593482502281666,0.4699883688390255,2.503878834962845,17.441291266441347,0.5938437502533197,57.045369386672974,7.0,-10.611504618012987,0.0,7000,0.0,6.114306410162626
-3.078985324859619,-47.98386404800415,-12.0,0.5221086459755897,0.0584998233653605,-0.013380209724418819,19.34679004096985,129.65698305130005,4.121844761967659,0.6135710188448429,2.5549538967609404,17.12082311439514,0.5444547699391842,62.789283752441406,8.0,-14.388216709397966,0.0,8000,0.0,21.768496302824637
-3.8426614437103273,-54.75580274200439,-12.0,0.43976526212692263,0.05385860515013337,-0.013175560036674142,19.300764629364014,130.42107914733887,4.296642122119665,0.7318087132573128,2.5985019900798796,17.556734986305237,0.5783298806622624,68.3889091014862,9.0,-12.665051135105386,0.0,9000,0.0,16.903849599201543
-5.141418820381165,-61.50883448028564,-12.0,0.3416853893995285,0.049762460201978685,-0.01346399001777172,19.267107774734498,123.29580868530273,4.143839890569448,0.8523505521416664,2.6405857543945315,16.894659652233123,0.568013436332345,74.53347373008728,10.0,-10.96607178445629,0.0,10000,0.0,12.502154355066567
6.740488223075866,-0.7820514671802521,-12.0,0.820826050043106,0.04380032876506448,0.0218946490152739,0.0,0.0,0.0,0.054513558899983765,0.0,0.0,0.0,110.60473895072937,11.0,-15.82183754399739,0.0,11000,0.0,32.46771514986368
5.813159200191498,-1.672101877450943,-12.0,0.6970291315913201,0.03911456553265452,0.022807366368127985,0.0,0.0,0.0,0.020044035416096447,0.0,0.0,0.0,18.70346188545227,12.0,29.894881116546458,200.0,12000,200.0,12.507248447788932
5.238631961345672,-2.465864942550659,-12.0,0.6134099249243736,0.035577921997755765,0.027258430752903223,0.0,0.0,0.0,0.016413878740742804,0.0,0.0,0.0,18.76254916191101,13.0,53.27170506423863,200.0,13000,200.0,2.398878759516526
4.865580282211304,-3.17553875541687,-12.0,0.5480871388912201,0.032491256590932605,0.03395250737015158,0.0,0.0,0.0,0.013254280523397029,0.0,0.0,0.0,18.770440101623535,14.0,98.07092607709637,200.0,14000,200.0,5.180938771470742
4.36316719532013,-3.8119110469818116,-12.0,0.48646196570992467,0.029721528194844724,0.0427943955603987,0.0,0.0,0.0,0.017465498307719828,0.0,0.0,0.0,18.718874216079712,15.0,139.8236741491055,200.0,15000,200.0,2.9082463785334265
3.7024362738132477,-4.4266511249542235,-12.0,0.42759550830721854,0.027221849121153354,0.0543686484452337,0.0,0.0,0.0,0.014606553453952073,0.0,0.0,0.0,18.526567459106445,16.0,192.5291881840676,200.0,16000,200.0,43.51195232283824
2.8738377304077147,-5.020519537448883,-12.0,0.3714650664329529,0.024963239543139934,0.06714846231788398,0.0,0.0,0.0,0.0177014303766191,0.0,0.0,0.0,18.729047536849976,17.0,252.3739090780291,200.0,17000,200.0,12.189803430988489
1.9378624923229217,-5.609779373168945,-12.0,0.3196203466355801,0.022921337764710187,0.07934146963059902,0.0,0.0,0.0,0.016019960277713834,0.0,0.0,0.0,18.746509790420532,18.0,271.14653459965484,200.0,18000,200.0,6.5843137558099105
1.0176843391656876,-6.189984753608703,-12.0,0.2743534526079893,0.0210646997615695,0.08978891499340534,0.0,0.0,0.0,0.0167327315909788,0.0,0.0,0.0,18.63215708732605,19.0,280.4369499871682,200.0,19000,200.0,29.169316938539314
0.10720540777873248,-6.768407942771912,-12.0,0.2346520323306322,0.019371067777276037,0.10089424300193786,0.0,0.0,0.0,0.01731974001135677,0.0,0.0,0.0,18.659709453582764,20.0,293.64275657827966,200.0,20000,200.0,8.404339307489712
-0.7772540548145771,-7.318511458873749,-12.0,0.20012334060668946,0.01782239071652293,0.11037981674075127,0.0,0.0,0.0,0.02013306254334748,0.0,0.0,0.0,30.091951608657837,21.0,310.42129906486207,200.0,21000,200.0,6.620165727167192
-1.5754465848207473,-7.859838348388672,-12.0,0.17106948702037333,0.01640183431096375,0.1194460512623191,0.0,0.0,0.0,0.02088957952708006,0.0,0.0,0.0,18.734766483306885,22.0,284.5461042482784,200.0,22000,200.0,66.3810816337016
-2.3559608273506165,-8.38300091457367,-12.0,0.14567173387110233,0.015096539811231196,0.12711755903065206,0.0,0.0,0.0,0.021281145085580648,0.0,0.0,0.0,18.73984384536743,23.0,304.9377095672535,200.0,23000,200.0,7.384379886420075
